,Unnamed: 0,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category
3671,3671,76846,6.0,0.0,0.0,19.0,14948.0,8.0,9.0,2016.0,1,1,151.0,542.0,123.0,1.0,3,7686437.6,Basic
3672,3672,35287,53.0,1.0,1.0,33.0,74678.0,5.0,3.0,2013.0,0,0,5473.0,4040.0,607.0,0.0,4,3535222.3,Basic
3673,3673,65546,74.0,1.0,0.0,21.0,48157.0,2.0,8.0,2011.0,1,0,1708.0,6526.0,585.0,0.0,0,6559358.1,Basic
3674,3674,62083,16.0,1.0,0.0,63.0,54562.0,2.0,2.0,1991.0,1,0,1709.0,1826.0,121.0,0.0,8,6212807.1,Basic
3675,3675,47607,3.0,0.0,1.0,13.0,90954.0,7.0,6.0,2009.0,0,0,4708.0,3744.0,183.0,1.0,9,4763835.9,Basic
3676,3676,39418,53.0,0.0,1.0,83.0,46757.0,4.0,4.0,1990.0,0,1,9168.0,5993.0,461.0,1.0,7,3950046.0,Basic
3677,3677,37065,25.0,0.0,0.0,32.0,9237.0,10.0,4.0,1998.0,0,1,1943.0,9907.0,859.0,0.0,0,3709895.8,Basic
3678,3678,80671,65.0,0.0,0.0,6.0,37066.0,7.0,10.0,2021.0,1,1,2660.0,1222.0,393.0,0.0,5,8068598.1,Basic
3679,3679,4099,27.0,0.0,0.0,84.0,21985.0,8.0,3.0,2000.0,1,0,7950.0,3949.0,741.0,0.0,8,413304.0,Basic
3680,3680,11484,92.0,1.0,0.0,4.0,32303.0,10.0,2.0,2006.0,0,0,4233.0,6506.0,682.0,1.0,10,1153872.6,Basic
3681,3681,92075,45.0,1.0,1.0,39.0,75562.0,8.0,6.0,2005.0,1,0,3320.0,1744.0,211.0,1.0,2,9216323.5,Luxury
3682,3682,45647,17.0,1.0,1.0,100.0,31458.0,9.0,4.0,2019.0,1,1,3554.0,9429.0,713.0,0.0,6,4580938.9,Luxury
3683,3683,51127,76.0,0.0,0.0,41.0,86859.0,9.0,6.0,2012.0,0,0,1888.0,6393.0,818.0,1.0,6,5116713.2,Basic
3684,3684,7812,68.0,0.0,1.0,93.0,30594.0,4.0,6.0,2012.0,0,1,3559.0,2197.0,722.0,1.0,0,786725.2,Basic
3685,3685,65582,39.0,0.0,1.0,98.0,2219.0,7.0,2.0,2003.0,1,0,2051.0,5857.0,613.0,1.0,10,6563957.3,Basic
3686,3686,5872,34.0,0.0,1.0,60.0,27533.0,4.0,8.0,2009.0,0,0,5599.0,7795.0,399.0,1.0,3,594047.9,Basic
3687,3687,19907,31.0,0.0,1.0,47.0,24556.0,7.0,7.0,2020.0,0,1,1080.0,5155.0,498.0,1.0,7,1996937.0,Basic
3688,3688,26304,79.0,0.0,0.0,23.0,53935.0,2.0,2.0,2006.0,1,1,5209.0,1391.0,968.0,0.0,2,2632641.6,Basic
3689,3689,7863,79.0,0.0,0.0,9.0,47905.0,9.0,6.0,1993.0,1,1,1557.0,7124.0,258.0,1.0,6,788123.3,Basic
3690,3690,95098,30.0,0.0,0.0,4.0,17095.0,4.0,9.0,2002.0,0,0,9545.0,1344.0,501.0,1.0,2,9510300.2,Basic
3691,3691,49588,36.0,0.0,0.0,75.0,8829.0,9.0,7.0,1998.0,1,1,9692.0,6974.0,301.0,0.0,9,4963749.8,Basic
3692,3692,99952,41.0,1.0,0.0,69.0,51336.0,10.0,7.0,2000.0,0,1,1285.0,7588.0,192.0,1.0,9,9998411.0,Basic
3693,3693,96309,1.0,1.0,1.0,25.0,82647.0,2.0,6.0,2011.0,1,1,6790.0,7408.0,164.0,1.0,0,9638086.1,Luxury
3694,3694,196,56.0,0.0,1.0,98.0,53558.0,8.0,6.0,2014.0,1,0,2663.0,1650.0,403.0,1.0,10,23818.4,Basic
3695,3695,69623,69.0,0.0,0.0,54.0,12448.0,3.0,7.0,2007.0,0,0,2459.0,9314.0,471.0,1.0,2,6966322.7,Basic
3696,3696,65160,67.0,0.0,1.0,5.0,43965.0,7.0,9.0,2006.0,0,1,3868.0,9255.0,833.0,0.0,10,6519621.6,Basic
3697,3697,33055,10.0,0.0,1.0,12.0,63073.0,7.0,3.0,1990.0,1,0,1856.0,2969.0,713.0,0.0,4,3308068.0,Basic
3698,3698,67053,15.0,0.0,0.0,33.0,72156.0,5.0,2.0,2019.0,0,1,7848.0,1630.0,947.0,1.0,9,6707304.9,Basic
3699,3699,28600,73.0,1.0,1.0,88.0,40148.0,5.0,10.0,2017.0,0,1,385.0,6324.0,428.0,1.0,0,2869556.7,Basic
3700,3700,75985,60.0,1.0,0.0,67.0,6517.0,6.0,9.0,2009.0,1,1,4878.0,281.0,384.0,1.0,5,7607322.9,Basic
3701,3701,8649,13.0,1.0,0.0,2.0,47652.0,3.0,2.0,2003.0,1,1,7963.0,4528.0,198.0,0.0,0,866991.3,Basic
3702,3702,8732,69.0,0.0,1.0,40.0,28331.0,2.0,7.0,1991.0,0,0,1102.0,8896.0,535.0,1.0,5,876520.1,Basic
3703,3703,20395,11.0,0.0,1.0,24.0,16265.0,5.0,1.0,2020.0,1,0,5170.0,6902.0,381.0,1.0,10,2041658.0,Basic
3704,3704,51308,68.0,1.0,0.0,18.0,24471.0,2.0,10.0,2018.0,1,1,6573.0,2946.0,735.0,0.0,9,5134188.8,Basic
3705,3705,17668,50.0,1.0,0.0,25.0,3614.0,8.0,9.0,1995.0,0,0,8821.0,8035.0,326.0,1.0,9,1771537.5,Basic
3706,3706,32244,67.0,1.0,1.0,87.0,99261.0,8.0,4.0,2001.0,0,0,8227.0,5168.0,188.0,0.0,3,3239674.1,Basic
3707,3707,69073,4.0,0.0,1.0,7.0,79740.0,8.0,1.0,2011.0,1,1,7827.0,3534.0,830.0,0.0,3,6911097.1,Basic
3708,3708,28804,79.0,0.0,1.0,36.0,69865.0,8.0,2.0,1998.0,0,0,8294.0,963.0,937.0,0.0,10,2884048.8,Basic
3709,3709,9947,94.0,0.0,0.0,86.0,10034.0,2.0,2.0,2014.0,0,0,4152.0,9901.0,624.0,0.0,0,997753.4,Basic
3710,3710,80803,76.0,0.0,1.0,59.0,44777.0,3.0,6.0,2018.0,0,0,5684.0,5726.0,895.0,1.0,5,8083433.8,Basic
3711,3711,9619,66.0,1.0,0.0,91.0,82543.0,9.0,5.0,1991.0,0,1,1069.0,3823.0,927.0,0.0,10,969806.1,Basic
3712,3712,10082,3.0,1.0,0.0,46.0,28998.0,1.0,8.0,2008.0,1,1,7953.0,6289.0,337.0,1.0,5,1016018.8,Basic
3713,3713,94182,78.0,0.0,1.0,58.0,98821.0,6.0,2.0,2005.0,0,1,1660.0,5065.0,535.0,0.0,3,9426417.5,Basic
3714,3714,65246,19.0,1.0,1.0,31.0,44954.0,1.0,5.0,2008.0,1,0,8038.0,1051.0,991.0,1.0,10,6529755.8,Luxury
3715,3715,19773,15.0,0.0,1.0,39.0,36644.0,2.0,2.0,1998.0,1,0,3725.0,1373.0,673.0,0.0,1,1982544.8,Basic
3716,3716,31258,7.0,0.0,0.0,27.0,80308.0,8.0,1.0,1991.0,0,1,2792.0,5276.0,224.0,1.0,10,3127112.1,Basic
3717,3717,49810,60.0,1.0,1.0,39.0,54867.0,2.0,1.0,2020.0,0,1,9431.0,5785.0,156.0,1.0,1,4988534.0,Basic
3718,3718,78101,17.0,0.0,1.0,24.0,1451.0,2.0,1.0,1995.0,1,1,919.0,6775.0,862.0,0.0,10,7814923.5,Basic
3719,3719,99108,20.0,0.0,0.0,63.0,45112.0,9.0,1.0,2001.0,1,0,9253.0,7025.0,786.0,0.0,0,9914800.1,Basic
3720,3720,74571,36.0,1.0,0.0,42.0,23294.0,2.0,7.0,1998.0,0,1,3709.0,9615.0,918.0,1.0,10,7462659.8,Basic
3721,3721,3990,44.0,1.0,1.0,33.0,74622.0,5.0,4.0,1996.0,1,0,1288.0,6111.0,805.0,1.0,1,404538.6,Luxury
3722,3722,89335,66.0,1.0,1.0,54.0,25219.0,7.0,2.0,2004.0,0,1,9808.0,4039.0,425.0,0.0,8,8938823.4,Basic
3723,3723,98678,95.0,1.0,1.0,3.0,75381.0,5.0,6.0,2003.0,0,1,6810.0,1391.0,556.0,1.0,3,9873512.3,Basic
3724,3724,73300,17.0,0.0,1.0,68.0,30672.0,9.0,3.0,2019.0,0,1,3555.0,2298.0,991.0,1.0,2,7340967.9,Basic
3725,3725,5991,1.0,0.0,0.0,77.0,18757.0,6.0,8.0,2021.0,0,0,293.0,9351.0,722.0,0.0,0,602374.1,Basic
3726,3726,88491,74.0,0.0,1.0,87.0,9505.0,10.0,6.0,2018.0,0,1,5702.0,2444.0,712.0,0.0,2,8860074.8,Basic
3727,3727,81101,65.0,0.0,1.0,87.0,46040.0,4.0,4.0,2017.0,0,1,5698.0,1807.0,233.0,1.0,4,8118370.7,Basic
3728,3728,89549,60.0,1.0,1.0,95.0,1965.0,2.0,4.0,2006.0,1,0,5919.0,2553.0,543.0,1.0,6,8967748.6,Luxury
3729,3729,52282,78.0,0.0,0.0,96.0,78459.0,5.0,5.0,1994.0,0,1,4054.0,4806.0,186.0,1.0,1,5233745.4,Basic
3730,3730,70178,27.0,0.0,1.0,41.0,17376.0,8.0,2.0,2020.0,0,0,3800.0,9767.0,498.0,1.0,2,7025331.0,Basic
3731,3731,40231,84.0,0.0,1.0,41.0,64474.0,4.0,5.0,1999.0,0,0,5700.0,303.0,758.0,1.0,0,4030226.9,Basic
3732,3732,71824,30.0,0.0,0.0,82.0,39940.0,1.0,10.0,1997.0,1,0,543.0,487.0,901.0,0.0,1,7190229.7,Basic
3733,3733,94388,7.0,1.0,0.0,81.0,41690.0,8.0,8.0,1996.0,1,0,7739.0,1176.0,741.0,0.0,8,9446167.6,Basic
3734,3734,2157,22.0,0.0,0.0,93.0,68218.0,5.0,4.0,2021.0,0,0,5209.0,2362.0,799.0,0.0,9,222104.1,Basic
3735,3735,93703,38.0,1.0,0.0,59.0,96835.0,5.0,4.0,2012.0,1,0,7305.0,4450.0,869.0,1.0,5,9378462.2,Basic
3736,3736,78379,89.0,0.0,1.0,24.0,37797.0,1.0,9.0,2012.0,1,1,2996.0,5159.0,250.0,0.0,6,7845500.2,Basic
3737,3737,94030,51.0,0.0,0.0,26.0,86507.0,8.0,6.0,2006.0,0,0,730.0,5692.0,935.0,0.0,3,9404822.6,Basic
3738,3738,1753,92.0,0.0,0.0,97.0,9030.0,1.0,5.0,2019.0,1,1,5665.0,6968.0,866.0,1.0,10,182644.9,Basic
3739,3739,96169,51.0,0.0,1.0,13.0,47698.0,1.0,3.0,2019.0,1,1,2255.0,9920.0,559.0,1.0,7,9620987.9,Basic
3740,3740,74458,81.0,0.0,1.0,79.0,43377.0,5.0,10.0,2021.0,1,1,3969.0,2103.0,587.0,1.0,8,7452331.1,Basic
3741,3741,6931,5.0,1.0,1.0,35.0,18130.0,1.0,3.0,1990.0,1,0,999.0,2259.0,974.0,0.0,0,698473.0,Luxury
3742,3742,67491,21.0,0.0,0.0,57.0,5308.0,6.0,7.0,2007.0,1,0,1253.0,1592.0,254.0,1.0,0,6750826.7,Basic
3743,3743,32100,79.0,0.0,1.0,39.0,34468.0,2.0,5.0,2017.0,1,0,1482.0,9856.0,932.0,0.0,6,3213786.7,Basic
3744,3744,55326,33.0,1.0,1.0,84.0,48611.0,5.0,6.0,2020.0,1,1,6655.0,8671.0,297.0,0.0,7,5543245.0,Luxury
3745,3745,70367,63.0,1.0,0.0,19.0,82251.0,8.0,1.0,2015.0,0,1,8131.0,2786.0,635.0,1.0,0,7043100.5,Basic
3746,3746,33974,38.0,0.0,1.0,23.0,11993.0,2.0,6.0,1996.0,0,1,7748.0,6315.0,632.0,0.0,0,3403907.6,Basic
3747,3747,17761,19.0,0.0,0.0,5.0,21207.0,7.0,8.0,1994.0,0,1,2902.0,5026.0,941.0,1.0,4,1777289.4,Basic
3748,3748,36496,9.0,0.0,1.0,47.0,51526.0,5.0,1.0,2017.0,0,1,2768.0,6291.0,230.0,1.0,0,3656368.7,Basic
3749,3749,30136,74.0,0.0,1.0,99.0,87730.0,10.0,7.0,2013.0,1,0,5178.0,3913.0,485.0,1.0,4,3018980.3,Basic
3750,3750,41665,63.0,0.0,1.0,94.0,1474.0,6.0,4.0,2013.0,0,0,9230.0,9066.0,916.0,1.0,5,4177468.3,Basic
3751,3751,4442,11.0,1.0,0.0,46.0,10345.0,3.0,8.0,2016.0,1,1,9845.0,3640.0,851.0,1.0,1,450428.6,Basic
3752,3752,50938,33.0,1.0,1.0,49.0,82322.0,1.0,5.0,1994.0,1,0,5170.0,1660.0,731.0,1.0,6,5103724.4,Luxury
3753,3753,40509,97.0,0.0,0.0,16.0,93542.0,8.0,8.0,1994.0,1,1,31.0,7473.0,611.0,1.0,7,4052267.4,Basic
3754,3754,31350,73.0,0.0,0.0,11.0,19581.0,6.0,6.0,2013.0,0,0,6125.0,8000.0,259.0,1.0,4,3136370.3,Basic
3755,3755,74709,32.0,1.0,0.0,61.0,44802.0,3.0,7.0,1993.0,1,1,1506.0,6267.0,691.0,1.0,9,7476997.3,Basic
3756,3756,25963,34.0,1.0,1.0,14.0,65296.0,3.0,9.0,2008.0,1,0,6824.0,1850.0,790.0,0.0,3,2606507.8,Luxury
3757,3757,2676,7.0,1.0,1.0,32.0,14698.0,7.0,4.0,1995.0,1,1,8067.0,9483.0,126.0,0.0,4,277181.5,Luxury
3758,3758,72829,32.0,1.0,0.0,100.0,36929.0,2.0,7.0,2008.0,0,0,7145.0,8087.0,859.0,0.0,7,7290006.8,Basic
3759,3759,87683,53.0,0.0,1.0,57.0,30308.0,3.0,3.0,1993.0,1,0,1759.0,1003.0,850.0,1.0,7,8774909.3,Basic
3760,3760,99085,61.0,1.0,0.0,41.0,82878.0,2.0,4.0,2010.0,1,0,920.0,8849.0,313.0,0.0,3,9916844.0,Basic
3761,3761,20349,35.0,0.0,1.0,52.0,75883.0,8.0,3.0,2016.0,1,0,5795.0,2346.0,618.0,1.0,3,2039634.6,Basic
3762,3762,65797,89.0,1.0,0.0,3.0,57283.0,2.0,6.0,2002.0,0,1,9074.0,2035.0,396.0,1.0,10,6584708.2,Basic
3763,3763,94122,92.0,0.0,0.0,77.0,45430.0,10.0,4.0,2009.0,1,1,6278.0,4484.0,154.0,1.0,5,9414686.9,Basic
3764,3764,86614,65.0,0.0,1.0,63.0,15680.0,10.0,6.0,1996.0,0,1,1472.0,8750.0,919.0,1.0,1,8671187.6,Basic
3765,3765,64005,87.0,0.0,0.0,44.0,93347.0,9.0,4.0,1994.0,1,0,7986.0,8597.0,757.0,1.0,2,6405309.4,Basic
3766,3766,82280,33.0,0.0,1.0,89.0,44585.0,1.0,1.0,2019.0,1,0,8129.0,4922.0,349.0,0.0,7,8235158.9,Basic
3767,3767,24631,96.0,0.0,0.0,78.0,40012.0,4.0,1.0,2010.0,0,1,4126.0,8958.0,481.0,0.0,8,2465183.0,Basic
3768,3768,46709,69.0,0.0,0.0,86.0,8410.0,6.0,9.0,1996.0,0,1,3928.0,7379.0,925.0,1.0,3,4680113.6,Basic
3769,3769,33190,84.0,1.0,0.0,82.0,17730.0,6.0,9.0,2016.0,1,0,6824.0,7586.0,687.0,1.0,5,3326422.6,Basic
3770,3770,48673,36.0,1.0,1.0,58.0,3916.0,5.0,6.0,2007.0,1,1,8179.0,999.0,576.0,0.0,4,4877029.7,Luxury
3771,3771,58036,22.0,1.0,0.0,50.0,42544.0,8.0,10.0,2006.0,0,0,4616.0,530.0,509.0,0.0,1,5810570.6,Basic
3772,3772,3542,16.0,1.0,1.0,92.0,30643.0,5.0,8.0,1998.0,1,1,6923.0,5570.0,414.0,1.0,10,363918.8,Luxury
3773,3773,17648,25.0,0.0,0.0,11.0,47596.0,1.0,1.0,2012.0,1,1,7702.0,4829.0,540.0,1.0,10,1765902.2,Basic
3774,3774,35493,27.0,1.0,1.0,100.0,94691.0,1.0,5.0,1997.0,1,1,8212.0,5585.0,777.0,1.0,2,3558407.7,Luxury
3775,3775,73021,10.0,1.0,0.0,76.0,78549.0,1.0,2.0,2002.0,0,0,5032.0,7767.0,813.0,0.0,4,7311448.2,Basic
3776,3776,4813,2.0,1.0,1.0,67.0,73796.0,8.0,6.0,2002.0,0,0,2360.0,9376.0,317.0,0.0,4,495134.2,Basic
3777,3777,15001,66.0,1.0,0.0,15.0,72162.0,8.0,10.0,1993.0,1,0,6663.0,1433.0,964.0,0.0,1,1502336.3,Basic
3778,3778,19596,51.0,1.0,0.0,83.0,4826.0,8.0,4.0,2009.0,0,0,1691.0,1803.0,398.0,0.0,3,1969900.9,Basic
3779,3779,7006,42.0,1.0,0.0,79.0,3291.0,1.0,8.0,2013.0,1,1,7534.0,6786.0,731.0,1.0,10,707042.3,Basic
3780,3780,17847,97.0,0.0,1.0,71.0,51955.0,8.0,7.0,2006.0,0,1,9901.0,2698.0,178.0,0.0,3,1791186.6,Basic
3781,3781,46899,54.0,1.0,1.0,13.0,80984.0,9.0,4.0,1996.0,0,1,3837.0,1456.0,684.0,1.0,10,4698499.6,Basic
3782,3782,31752,69.0,1.0,1.0,27.0,93037.0,3.0,3.0,1997.0,1,1,244.0,7808.0,576.0,0.0,7,3181933.7,Luxury
3783,3783,35131,20.0,0.0,1.0,12.0,598.0,6.0,2.0,2001.0,1,0,4415.0,8261.0,914.0,1.0,4,3515398.1,Basic
3784,3784,50164,68.0,0.0,1.0,17.0,57026.0,10.0,6.0,1995.0,1,0,5797.0,3839.0,454.0,1.0,10,5022955.5,Basic
3785,3785,54029,56.0,0.0,1.0,85.0,87156.0,1.0,9.0,2018.0,1,1,9738.0,4950.0,194.0,0.0,5,5411241.8,Basic
3786,3786,74819,66.0,1.0,0.0,32.0,54891.0,6.0,3.0,2010.0,0,1,2214.0,2765.0,453.0,0.0,4,7484727.0,Basic
3787,3787,55691,54.0,0.0,0.0,46.0,54845.0,4.0,8.0,2000.0,0,0,5173.0,7652.0,449.0,0.0,0,5574008.0,Basic
3788,3788,76718,1.0,1.0,1.0,32.0,88773.0,5.0,7.0,1993.0,0,1,8514.0,515.0,889.0,0.0,10,7678291.3,Basic
3789,3789,14878,39.0,0.0,1.0,18.0,56764.0,5.0,10.0,2012.0,1,1,436.0,6690.0,650.0,0.0,4,1491712.2,Basic
3790,3790,19534,47.0,0.0,0.0,20.0,53253.0,10.0,3.0,2011.0,0,1,2861.0,7653.0,908.0,1.0,9,1954981.1,Basic
3791,3791,12920,1.0,0.0,1.0,83.0,74001.0,3.0,9.0,2016.0,1,0,5166.0,5620.0,948.0,1.0,3,1305319.6,Basic
3792,3792,89715,46.0,1.0,0.0,19.0,14625.0,10.0,4.0,2021.0,0,1,9802.0,4844.0,984.0,0.0,9,8978105.1,Basic
3793,3793,61486,18.0,1.0,1.0,39.0,44679.0,1.0,4.0,1995.0,0,1,629.0,5658.0,231.0,1.0,7,6155982.5,Basic
3794,3794,50539,81.0,1.0,1.0,89.0,50841.0,8.0,6.0,1996.0,1,1,1086.0,6191.0,309.0,1.0,1,5063590.6,Luxury
3795,3795,3189,56.0,1.0,0.0,23.0,33308.0,1.0,7.0,2001.0,1,0,3230.0,2889.0,971.0,0.0,8,322194.1,Basic
3796,3796,14375,1.0,0.0,1.0,85.0,60832.0,9.0,10.0,2019.0,0,0,9111.0,4905.0,402.0,0.0,4,1449663.9,Basic
3797,3797,50556,43.0,1.0,0.0,34.0,10459.0,4.0,1.0,2021.0,1,0,4398.0,9748.0,666.0,0.0,6,5061327.1,Basic
3798,3798,41879,62.0,1.0,0.0,45.0,64928.0,8.0,10.0,1994.0,1,0,1103.0,2097.0,657.0,1.0,4,4193646.4,Basic
3799,3799,5916,43.0,0.0,0.0,10.0,17202.0,4.0,4.0,1998.0,1,1,1338.0,8428.0,253.0,0.0,5,592539.8,Basic
3800,3800,37542,93.0,1.0,1.0,15.0,71424.0,3.0,9.0,2014.0,0,1,1786.0,992.0,425.0,0.0,7,3760359.4,Basic
3801,3801,82728,40.0,0.0,0.0,99.0,96810.0,10.0,5.0,1991.0,0,1,3520.0,796.0,413.0,0.0,10,8277263.1,Basic
3802,3802,75903,20.0,0.0,1.0,27.0,96563.0,8.0,1.0,2010.0,1,1,1609.0,7710.0,601.0,0.0,7,7594699.0,Basic
3803,3803,71673,98.0,0.0,1.0,28.0,15094.0,9.0,5.0,2012.0,1,1,608.0,9691.0,275.0,1.0,10,7172397.2,Basic
3804,3804,11877,86.0,0.0,1.0,9.0,43105.0,1.0,3.0,2019.0,1,0,14.0,1852.0,499.0,0.0,1,1189428.9,Basic
3805,3805,47413,66.0,0.0,0.0,91.0,61968.0,8.0,6.0,2005.0,0,1,2015.0,5507.0,414.0,1.0,3,4743556.5,Basic
3806,3806,34059,49.0,0.0,0.0,90.0,63489.0,4.0,8.0,1993.0,0,1,4138.0,5337.0,347.0,0.0,2,3412619.3,Basic
3807,3807,82226,41.0,1.0,0.0,29.0,97019.0,10.0,10.0,2014.0,1,0,1354.0,955.0,884.0,1.0,2,8227563.4,Basic
3808,3808,4690,15.0,1.0,1.0,7.0,30572.0,8.0,2.0,2014.0,1,0,8543.0,612.0,987.0,1.0,4,474716.4,Luxury
3809,3809,85493,67.0,1.0,1.0,11.0,28514.0,7.0,7.0,2013.0,0,1,1747.0,5768.0,758.0,1.0,10,8557738.3,Basic
3810,3810,22648,56.0,0.0,1.0,22.0,62211.0,9.0,6.0,2003.0,0,0,8000.0,2090.0,551.0,0.0,7,2268871.3,Basic
3811,3811,11519,71.0,0.0,0.0,82.0,39279.0,7.0,1.0,2006.0,1,1,5222.0,7809.0,808.0,0.0,9,1160066.6,Basic
3812,3812,72688,74.0,1.0,0.0,45.0,73176.0,6.0,6.0,2019.0,0,1,1941.0,5062.0,378.0,1.0,6,7275937.9,Basic
3813,3813,77196,2.0,1.0,0.0,94.0,55058.0,3.0,3.0,1991.0,1,1,9702.0,4872.0,330.0,1.0,1,7726722.1,Basic
3814,3814,88190,11.0,1.0,1.0,7.0,34854.0,6.0,1.0,2000.0,0,0,2566.0,3454.0,817.0,0.0,6,8825664.0,Basic
3815,3815,46838,49.0,0.0,1.0,51.0,61565.0,3.0,8.0,2020.0,1,1,7312.0,9273.0,306.0,1.0,6,4691794.0,Basic
3816,3816,34762,70.0,1.0,0.0,45.0,25393.0,1.0,2.0,1990.0,1,1,3618.0,5461.0,457.0,1.0,1,3482612.0,Basic
3817,3817,50989,97.0,0.0,1.0,61.0,45538.0,8.0,7.0,2012.0,0,0,9441.0,8189.0,326.0,1.0,5,5105808.2,Basic
3818,3818,95145,60.0,1.0,0.0,50.0,9768.0,3.0,9.0,2020.0,0,1,6696.0,6839.0,284.0,0.0,4,9519958.0,Basic
3819,3819,77747,50.0,1.0,1.0,72.0,98938.0,8.0,10.0,2014.0,0,1,4829.0,4204.0,455.0,0.0,3,7786197.4,Basic
3820,3820,51703,56.0,0.0,1.0,83.0,79663.0,1.0,4.0,2000.0,1,0,3197.0,9057.0,835.0,1.0,6,5179465.0,Basic
3821,3821,43441,42.0,0.0,1.0,45.0,45828.0,5.0,10.0,2000.0,1,1,2301.0,3183.0,954.0,1.0,10,4349056.0,Basic
3822,3822,69948,45.0,1.0,1.0,59.0,38826.0,10.0,3.0,2017.0,0,0,5632.0,6000.0,301.0,0.0,3,7006951.7,Basic
3823,3823,21196,34.0,0.0,1.0,7.0,22573.0,10.0,8.0,2004.0,0,1,2789.0,1661.0,128.0,1.0,7,2124683.4,Basic
3824,3824,98554,81.0,1.0,1.0,18.0,85908.0,9.0,10.0,2007.0,1,1,744.0,5486.0,399.0,0.0,8,9866707.7,Luxury
3825,3825,57044,87.0,0.0,1.0,22.0,16068.0,3.0,5.0,2011.0,0,0,6910.0,4984.0,536.0,1.0,10,5710088.1,Basic
3826,3826,5468,75.0,1.0,0.0,78.0,10625.0,6.0,7.0,2002.0,1,0,375.0,6527.0,976.0,1.0,9,553320.2,Basic
3827,3827,7535,67.0,0.0,0.0,58.0,64984.0,3.0,2.0,2012.0,1,1,5069.0,1953.0,229.0,1.0,10,756107.2,Basic
3828,3828,3041,95.0,0.0,0.0,18.0,73845.0,7.0,5.0,1993.0,1,0,516.0,6028.0,410.0,1.0,10,306019.3,Basic
3829,3829,54020,4.0,1.0,0.0,64.0,58230.0,1.0,3.0,2013.0,0,0,8767.0,4062.0,882.0,1.0,4,5406334.3,Basic
3830,3830,66990,11.0,1.0,1.0,3.0,51023.0,10.0,4.0,2011.0,0,1,8630.0,183.0,995.0,1.0,2,6708186.1,Basic
3831,3831,53842,30.0,0.0,0.0,9.0,95771.0,3.0,4.0,2013.0,1,1,4689.0,1215.0,935.0,0.0,8,5385104.3,Basic
3832,3832,51393,99.0,1.0,1.0,68.0,23582.0,3.0,7.0,2004.0,1,1,8696.0,5199.0,736.0,1.0,8,5153610.4,Luxury
3833,3833,86179,26.0,0.0,1.0,2.0,67146.0,5.0,4.0,2013.0,0,0,894.0,1124.0,363.0,1.0,5,8622983.3,Basic
3834,3834,1012,23.0,0.0,0.0,81.0,71883.0,3.0,8.0,1991.0,1,1,5343.0,7596.0,683.0,0.0,3,106809.1,Basic
3835,3835,37563,11.0,0.0,0.0,73.0,14020.0,6.0,8.0,1994.0,0,1,7193.0,7267.0,522.0,0.0,3,3758386.4,Basic
3836,3836,93217,54.0,0.0,0.0,95.0,4907.0,1.0,5.0,1997.0,0,1,4686.0,7993.0,696.0,0.0,9,9328799.7,Basic
3837,3837,85024,52.0,1.0,0.0,31.0,16416.0,6.0,6.0,2017.0,0,0,732.0,842.0,791.0,1.0,5,8506042.7,Basic
3838,3838,75135,44.0,1.0,1.0,46.0,21433.0,9.0,10.0,1992.0,0,0,8876.0,4933.0,105.0,1.0,8,7522188.2,Basic
3839,3839,40315,78.0,1.0,1.0,41.0,3822.0,6.0,5.0,2004.0,1,0,7239.0,4090.0,684.0,0.0,0,4036010.4,Luxury
3840,3840,98547,17.0,1.0,1.0,100.0,76436.0,1.0,8.0,2001.0,0,0,5959.0,9364.0,573.0,0.0,8,9865243.1,Basic
3841,3841,98714,6.0,1.0,0.0,10.0,94009.0,6.0,4.0,2020.0,0,0,3504.0,2489.0,764.0,0.0,7,9876308.0,Basic
3842,3842,73734,37.0,0.0,0.0,13.0,59519.0,2.0,9.0,2011.0,1,1,589.0,6587.0,969.0,0.0,7,7374998.1,Basic
3843,3843,70517,37.0,0.0,0.0,1.0,67679.0,5.0,6.0,2002.0,0,1,9373.0,6035.0,184.0,1.0,5,7052408.2,Basic
3844,3844,88001,56.0,0.0,1.0,74.0,70983.0,5.0,9.0,2007.0,0,0,7889.0,8879.0,548.0,1.0,1,8804639.7,Basic
3845,3845,70837,57.0,1.0,1.0,35.0,67452.0,9.0,1.0,2013.0,0,1,9709.0,5388.0,272.0,0.0,1,7089763.3,Basic
3846,3846,900,20.0,1.0,1.0,51.0,77438.0,1.0,4.0,2008.0,0,1,7384.0,549.0,715.0,1.0,5,100197.8,Basic
3847,3847,29411,26.0,1.0,0.0,53.0,64099.0,2.0,9.0,2017.0,0,1,1681.0,8610.0,181.0,1.0,1,2948395.7,Basic
3848,3848,3160,54.0,1.0,0.0,92.0,71037.0,7.0,10.0,2003.0,0,0,4243.0,8094.0,876.0,0.0,8,322507.3,Basic
3849,3849,24686,87.0,1.0,1.0,58.0,87064.0,4.0,8.0,1995.0,0,0,1145.0,2626.0,760.0,0.0,1,2474395.5,Basic
3850,3850,60768,52.0,0.0,1.0,65.0,32685.0,3.0,1.0,2000.0,0,0,9454.0,3766.0,408.0,1.0,2,6083121.0,Basic
3851,3851,16254,27.0,1.0,0.0,36.0,69477.0,7.0,9.0,2020.0,0,0,2964.0,186.0,763.0,1.0,6,1630892.0,Basic
